user_id,latitude,longitude,session_duration,is_anomaly,hour_of_day,day_of_week,ip_first_octet,action_encoded,device_type_encoded
17,35.75702852470587,139.59536487613076,1628,0,22,1,172,1,2
48,1.3663959330237991,103.77885016549207,84,1,19,5,198,3,3
47,35.546672701344,139.64785174054887,1630,0,14,0,10,3,2
23,37.77645114684999,-122.38822389485246,795,0,9,3,192,3,2
15,1.341222962570803,103.74534998224381,233,1,7,2,198,3,3
37,35.63507842113726,139.71614794183432,1582,0,16,1,10,3,0
21,51.465568603535466,-0.04863872351537467,1403,0,21,0,10,0,1
14,55.80829921462857,37.601410969783196,107,1,9,1,93,2,1
2,35.639746041844866,139.7026956484565,476,0,12,5,192,1,0
11,51.49535443774531,-0.20508250698499791,916,0,15,0,192,2,0
39,48.884715831031166,2.373063172392909,1249,0,4,2,192,3,0
38,37.83178531013574,-122.40192025003198,603,0,22,6,172,2,0
34,48.82914265114771,2.4156839419801064,1270,0,11,5,192,0,1
38,-23.48215047836606,-46.62163970180074,226,1,1,0,93,3,1
50,40.71581609572665,-74.07216355115526,344,0,10,3,10,2,1
34,48.82622368288268,2.3902384820979674,538,0,16,6,10,0,2
18,37.74703598498187,-122.49224189346967,640,0,16,3,172,3,1
30,40.88759388948001,-74.07917029792134,612,0,10,2,172,0,0
15,40.82563756982171,-74.02137117222992,1738,0,20,4,10,1,1
27,35.67197185004281,139.61668608639062,1211,0,11,0,10,2,2
34,48.895741858236896,2.2802112893444955,1293,0,22,2,10,3,2
38,37.68288354818829,-122.33889142353107,1265,0,16,1,172,0,1
33,37.734701380059654,-122.38209559402301,340,0,19,1,10,0,0
24,19.37832719615519,-99.09777894785528,240,1,17,3,93,2,3
15,40.79697732493892,-74.03235606927076,1498,0,23,0,192,0,1
30,40.616127944660704,-73.9215603043345,796,0,15,2,10,2,0
42,35.72251221607625,139.62662143831142,712,0,16,5,192,0,2
17,35.66530239733657,139.5947673901875,903,0,4,0,172,2,0
5,40.7838128466221,-74.03273578039054,1466,0,6,2,192,0,0
29,55.684864573122624,37.62798229407562,210,1,1,3,93,2,0
4,48.813599331921075,2.3006992712068444,404,0,16,2,192,3,2
10,40.691295039811905,-74.00168223422499,983,0,11,4,172,2,0
17,-23.619555487795736,-46.564042553739384,14,1,9,3,203,3,3
10,40.74665798560329,-74.02426814953864,510,0,10,5,192,2,0
17,35.63103282568515,139.64583872735415,1591,0,13,6,10,1,1
20,40.75777175203779,-73.96877079864002,1760,0,21,6,192,0,0
24,48.90952521502256,2.3281811254509837,1184,0,5,4,192,2,0
5,55.609553741040166,37.67969055989581,222,1,2,5,93,2,0
34,48.84824019284638,2.385508303273583,1315,0,11,6,192,0,0
6,51.59086143773201,-0.006079568338115904,1485,0,3,0,192,3,1
2,-33.90129107390704,151.2159979953583,293,1,8,3,203,2,3
13,37.843241823030276,-122.46161395092615,895,0,9,2,172,0,0
43,19.40349442031048,-99.16260192892294,28,1,1,1,93,3,0
43,37.7734954843296,-122.4304061840145,1298,0,2,5,172,0,0
48,37.745210233887185,-122.46768787078031,1118,0,14,2,192,2,1
11,51.547997016419764,-0.060908448951694144,1295,0,21,1,10,3,1
47,35.750335739708625,139.62624632213075,1351,0,23,4,172,0,0
23,37.817586233612865,-122.40758370486361,1510,0,11,3,10,1,0
16,51.47886643256933,-0.09108908906459019,1784,0,22,6,172,0,0
31,51.476569747297724,-0.14660883013908443,1552,0,17,6,10,2,0
11,19.36376351487482,-99.15641105487167,259,1,5,1,203,2,3
16,51.520093060450726,-0.04935327521612522,774,0,22,5,172,2,2
8,37.757225227689915,-122.47130845735434,1762,0,20,1,10,2,2
4,48.93146844854671,2.326972378145789,424,0,19,6,172,2,0
40,40.625380917192956,-73.99934531324315,1381,0,7,0,192,0,1
4,48.840361326336044,2.4672197821342583,338,0,16,5,10,0,0
25,40.73656830171736,-74.01331711768275,1164,0,5,1,172,1,1
3,37.72867513953722,-122.40289165794034,1480,0,10,0,172,1,0
32,35.749035497503094,139.66589070917385,946,0,0,1,10,3,0
3,55.71342851539411,37.6442403105876,293,1,18,6,93,3,1
27,35.67376965525636,139.6727306551659,430,0,12,5,192,2,2
29,48.83885963249079,2.3332852362869394,848,0,13,6,192,1,0
32,35.655311010128415,139.69741190757486,1627,0,2,2,172,3,0
50,1.3336887362379455,103.79681346343129,223,1,0,6,198,2,0
19,48.809496704921884,2.374900690085838,1269,0,1,4,192,0,2
21,51.52298509010656,-0.15023841122443155,539,0,22,6,172,2,0
5,40.67733106462211,-73.91219132933861,1313,0,13,1,10,0,2
18,37.680877847243764,-122.39474139983992,1575,0,23,0,192,1,0
28,19.4971701774108,-99.30254068807442,187,1,14,6,198,3,0
42,-23.51079299699619,-46.6443127300748,239,1,3,1,198,3,3
22,35.68900274321417,139.63413810177389,1728,0,10,2,172,3,1
21,51.561169672282304,-0.10964403291643213,1193,0,3,5,192,1,0
6,-23.543914005523284,-46.67824303034793,20,1,19,4,198,2,0
1,51.601514611691705,-0.12730344901333646,630,0,22,5,172,1,0
5,40.82729028987303,-73.90962153074109,889,0,6,2,10,1,2
41,51.41848245163673,-0.1605472980401345,1787,0,7,5,10,2,1
12,-23.602347550298745,-46.63571030407435,108,1,18,2,203,3,3
26,51.5167582010243,-0.11630367660532848,1261,0,15,0,172,0,1
46,51.56010643380095,-0.053120861534556515,1004,0,13,5,10,0,1
34,48.904974387461934,2.3241532392888127,1197,0,15,4,10,1,0
49,48.81749880674463,2.3523380917941967,775,0,14,6,10,3,2
14,1.373405976320233,103.81064043271414,269,1,9,4,93,3,3
26,51.440125758187385,-0.09369702457115997,749,0,1,0,172,3,2
45,40.6931842615633,-74.02712563672111,1503,0,15,6,192,1,0
27,35.6734693662971,139.63830505414597,1702,0,20,6,192,3,2
9,48.8382749472244,2.2881937346533405,994,0,4,3,10,3,2
26,51.501787626652415,-0.0926523104046566,1533,0,12,1,192,3,0
47,35.689432200256064,139.69770607195503,1764,0,19,1,10,2,0
22,1.3156727488839997,103.7558970760441,249,1,0,0,198,3,3
47,35.6639075010511,139.61958816907256,568,0,5,6,192,0,0
30,40.68728325083961,-73.99541251409595,900,0,13,2,172,2,2
43,37.74974597304477,-122.48190342446031,1780,0,0,6,10,3,0
48,37.7469502636059,-122.40239703165696,1756,0,7,5,192,3,2
17,19.466174030050347,-99.10012886079583,209,1,6,2,198,2,0
26,51.52862365471239,-0.13620467329826222,1153,0,21,0,192,0,1
36,51.52764570494795,-0.12991678290991185,1678,0,13,4,172,0,0
1,51.513054806891006,-0.174766336893297,1636,0,7,3,172,2,2
8,37.77709374818804,-122.40046668828742,1037,0,6,2,10,3,0
49,-33.85174363432802,151.14492404869705,251,1,16,4,198,2,3
35,40.71761303882017,-74.0781944788732,631,0,22,1,10,2,0
15,1.3607838323069263,103.78473314041986,116,1,1,0,93,3,0
47,35.76148214712627,139.65626216646478,878,0,13,1,10,0,2
22,35.7162582009912,139.7558436318512,1714,0,18,1,172,2,2
14,48.815729909445565,2.3739837455452952,476,0,23,6,192,3,1
26,51.448104449538356,-0.11055514958750404,1666,0,20,5,10,3,1
28,37.86318546332252,-122.45079416072208,1288,0,20,2,172,1,2
23,55.71150228433527,37.612741288324074,76,1,15,4,198,1,3
14,55.85809086440442,37.65585194599766,98,1,13,5,198,2,0
24,48.8113542673972,2.4249530291240884,708,0,10,1,10,1,1
2,35.593446850383344,139.75712795644012,620,0,18,5,172,2,2
45,40.75562253400076,-73.91782212799967,1540,0,15,3,10,0,0
26,51.4250100945808,-0.11932790845701567,1307,0,3,3,192,0,0
14,55.74910555367172,37.566951026327665,61,1,0,1,203,0,1
7,-23.61530118101257,-46.60794593706202,222,1,0,5,93,2,1
3,37.80478658540569,-122.35440129766371,1311,0,15,6,172,0,1
47,35.65102894733366,139.64321950949218,921,0,3,5,172,3,0
23,-33.9379229962473,151.28633929059976,130,1,4,0,93,2,3
46,51.51087740438786,-0.09167057491899472,728,0,6,4,172,2,0
43,37.812795269805555,-122.3464446421349,1440,0,2,6,10,2,1
47,35.63463002663663,139.68517933001735,396,0,21,1,10,1,0
45,40.711549564684546,-73.90071614668297,337,0,9,1,172,0,1
18,37.7331817910502,-122.3608286826118,1034,0,17,0,172,0,0
38,1.3696170889614199,103.8346928047103,143,1,19,3,203,3,1
35,40.71550103630238,-73.93866670885816,1031,0,17,0,172,1,0
15,40.725992585053696,-74.08222076690605,1686,0,17,5,10,0,2
25,40.77377517843561,-73.95418990839342,624,0,5,2,192,0,0
37,35.705556884210644,139.5938763185126,657,0,17,2,192,0,1
28,37.726244231988936,-122.5132721442618,1331,0,20,0,10,1,1
10,40.735816493658994,-74.07347744240872,365,0,4,1,172,3,2
39,-33.95473754464311,151.273049455965,42,1,22,2,93,2,1
17,1.3905089782231423,103.80314141675845,182,1,16,4,203,3,3
39,48.84989767083714,2.231832789650803,1181,0,22,0,192,0,2
22,35.72203724595296,139.61566342677554,533,0,16,0,192,1,0
26,-23.533985456843343,-46.75772811308957,126,1,21,1,198,3,0
44,-23.50162159839192,-46.67094223846929,71,1,2,6,198,3,1
25,40.64399788681053,-74.02298008172441,1450,0,1,6,10,3,1
17,35.64638023910323,139.70401338064548,758,0,0,5,172,2,0
13,37.75388024388192,-122.35126914866933,1296,0,22,1,10,3,1
20,40.72930713078946,-73.96128160563939,828,0,19,4,10,2,1
25,40.712691677338604,-73.942397050883,996,0,4,1,10,2,1
4,48.798918800485865,2.3578812228747164,1027,0,23,4,172,1,2
10,40.69297820852843,-73.93616857602464,395,0,22,3,10,0,2
3,37.84985172023298,-122.41937893703815,1440,0,9,5,192,2,1
41,51.44282444494521,-0.10644513416041662,847,0,22,4,192,0,2
45,-23.633730486751688,-46.55199286006084,87,1,21,4,93,3,1
18,37.751241496468204,-122.42092850817087,1713,0,14,1,172,0,0
47,35.642152446209664,139.60521092066494,1355,0,16,5,172,2,2
36,51.54426456582735,-0.13573083385256607,1537,0,23,6,172,2,1
47,35.67832412694616,139.60010544603904,1671,0,17,5,192,1,1
22,35.71900296117485,139.69818948675683,513,0,18,1,10,3,1
34,48.84615357565602,2.415596106666594,1746,0,18,6,192,0,0
47,35.670993792288776,139.68928777481443,403,0,4,1,10,3,0
8,37.693753620958496,-122.40172845667567,1196,0,20,6,192,1,1
40,-33.88237407338035,151.21707612129777,244,1,16,2,198,3,3
49,55.76133412028279,37.62358499110885,66,1,20,1,203,3,1
44,48.887385036468125,2.323941318419701,516,0,16,6,10,1,0
19,19.461053962976784,-99.07157375584411,62,1,1,2,203,3,0
42,35.60569294975099,139.6112729950885,1451,0,15,3,172,1,2
41,51.470473228724934,-0.18240228997254798,385,0,4,1,10,0,1
37,35.65246511151815,139.70195592576997,1338,0,7,4,192,3,2
6,51.57977934622562,-0.12249125151267488,515,0,9,6,172,2,0
26,51.49118819945759,-0.08765380154596698,642,0,4,1,10,0,1
34,48.73840157528739,2.299441076394842,1590,0,11,1,192,0,1
45,19.316518479665007,-99.18648498586778,70,1,6,0,93,2,3
6,51.4690491236549,-0.053915906103116085,720,0,14,3,192,2,2
37,35.5381469016922,139.62946486998828,1040,0,22,1,192,3,2
